Age,Weight,Height,Activity Level,Gender,Basic Metabolic Rate,BMI,Diet Breakfast,Diet Lunch,Diet Dinner,Snacks
41,90.8,152.6,Moderately Active,Female,1495.75,39.0,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
50,73.1,161.6,Sedentary,Other,1330.0,28.0,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
74,76.7,186.7,Lightly Active,Male,1568.875,22.0,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
46,112.5,154.0,Very Active,Female,1696.5,47.4,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
61,95.4,160.4,Very Active,Female,1490.5,37.1,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
51,67.4,158.5,Sedentary,Female,1248.625,26.8,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
68,111.2,192.8,Sedentary,Other,1816.0,29.9,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
64,108.8,185.2,Extremely Active,Other,1764.5,31.7,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
62,94.8,161.4,Extremely Active,Male,1651.75,36.4,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
26,67.1,189.5,Lightly Active,Male,1730.375,18.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
55,106.8,174.6,Moderately Active,Other,1723.25,35.0,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
74,79.8,152.3,Extremely Active,Male,1384.875,34.4,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
20,69.6,177.2,Very Active,Other,1542.5,22.2,Eggs & Toast_450_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
35,65.1,172.6,Moderately Active,Female,1393.75,21.9,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
33,67.7,182.0,Extremely Active,Male,1654.5,20.4,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
21,82.0,172.6,Moderately Active,Female,1632.75,27.5,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
39,93.2,197.4,Moderately Active,Male,1975.75,23.9,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
66,113.2,182.7,Moderately Active,Male,1948.875,33.9,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
68,107.9,158.4,Lightly Active,Male,1734.0,43.0,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
47,64.3,185.1,Moderately Active,Female,1403.875,18.8,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
55,112.5,172.1,Very Active,Other,1764.625,38.0,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
74,74.1,189.9,Very Active,Male,1562.875,20.5,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
40,86.3,165.1,Very Active,Female,1533.875,31.7,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
36,73.1,189.3,Extremely Active,Female,1573.125,20.4,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
25,107.0,162.4,Lightly Active,Other,1799.0,40.6,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
73,57.7,151.0,Sedentary,Male,1160.75,25.3,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
67,114.6,156.2,Lightly Active,Female,1626.25,47.0,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
44,65.3,159.4,Moderately Active,Male,1434.25,25.7,Oatmeal_350_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
74,68.0,153.6,Extremely Active,Other,1109.0,28.8,Yogurt & Fruit_400_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
22,62.3,193.3,Very Active,Male,1726.125,16.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
63,58.1,177.1,Sedentary,Male,1377.875,18.5,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
43,90.7,168.1,Lightly Active,Other,1581.625,32.1,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Chips_300_Calories
44,80.7,180.6,Sedentary,Male,1720.75,24.7,Oatmeal_350_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
78,107.2,189.3,Moderately Active,Female,1704.125,29.9,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
69,73.6,191.0,Very Active,Other,1423.75,20.2,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
65,104.6,178.0,Extremely Active,Other,1672.5,33.0,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
37,91.0,184.6,Extremely Active,Female,1717.75,26.7,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
32,98.1,163.1,Sedentary,Female,1679.375,36.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
36,82.9,160.6,Extremely Active,Female,1491.75,32.1,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
75,69.4,164.6,Sedentary,Other,1186.75,25.6,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
50,50.5,184.4,Lightly Active,Male,1412.5,14.9,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
45,67.8,163.5,Lightly Active,Other,1313.875,25.4,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
54,90.0,155.8,Lightly Active,Other,1442.75,37.1,Oatmeal_350_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Nuts_250_Calories
56,87.2,174.8,Moderately Active,Other,1523.5,28.5,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
38,117.6,185.5,Very Active,Other,1984.375,34.2,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Chips_300_Calories
62,99.8,156.1,Moderately Active,Male,1668.625,41.0,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
21,61.2,174.6,Moderately Active,Female,1437.25,20.1,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
36,119.4,194.0,Lightly Active,Male,2231.5,31.7,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
31,74.2,169.3,Sedentary,Other,1484.125,25.9,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
69,91.3,192.2,Moderately Active,Other,1608.25,24.7,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
67,58.7,161.9,Lightly Active,Other,1102.875,22.4,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
49,99.7,161.3,Very Active,Male,1765.125,38.3,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
51,115.1,172.0,Very Active,Other,1810.0,38.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
36,71.1,183.6,Extremely Active,Other,1517.5,21.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
30,106.7,182.7,Moderately Active,Female,1897.875,32.0,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
65,118.2,196.8,Extremely Active,Other,1926.0,30.5,Smoothie_300_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Chips_300_Calories
45,72.0,172.7,Sedentary,Other,1413.375,24.1,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
57,60.6,176.6,Very Active,Male,1429.75,19.4,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
52,117.5,187.4,Extremely Active,Female,1925.25,33.5,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
25,93.7,155.8,Sedentary,Male,1790.75,38.6,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Chips_300_Calories
48,61.4,158.7,Lightly Active,Male,1370.875,24.4,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
63,90.7,195.7,Moderately Active,Male,1820.125,23.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
34,80.0,173.8,Sedentary,Female,1555.25,26.5,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
19,54.4,151.3,Extremely Active,Male,1399.625,23.8,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
42,112.5,171.0,Sedentary,Male,1988.75,38.5,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
34,108.5,155.9,Sedentary,Female,1728.375,44.6,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
63,64.4,189.0,Very Active,Other,1349.25,18.0,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
45,108.4,177.4,Lightly Active,Female,1806.75,34.4,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
55,105.2,159.5,Moderately Active,Female,1612.875,41.4,Eggs & Toast_450_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
68,101.9,169.3,Lightly Active,Other,1576.125,35.6,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
42,66.8,189.8,Lightly Active,Female,1483.25,18.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
66,52.6,184.5,Very Active,Other,1188.125,15.5,Smoothie_300_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
30,107.3,152.4,Moderately Active,Other,1714.5,46.2,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
22,105.1,151.6,Lightly Active,Other,1727.5,45.7,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
66,63.6,172.5,Sedentary,Female,1223.125,21.4,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
69,68.5,177.4,Extremely Active,Other,1287.75,21.8,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
64,67.1,178.5,Extremely Active,Male,1471.625,21.1,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
58,86.7,156.7,Moderately Active,Female,1395.375,35.3,Eggs & Toast_450_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
32,100.9,189.6,Extremely Active,Other,1873.0,28.1,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
67,69.5,183.9,Sedentary,Male,1514.375,20.6,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
28,62.7,189.4,Extremely Active,Female,1509.75,17.5,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
45,100.3,162.6,Very Active,Male,1799.25,37.9,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
32,115.6,199.1,Moderately Active,Male,2245.375,29.2,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
56,75.5,178.1,Moderately Active,Male,1593.125,23.8,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
31,83.8,163.6,Extremely Active,Female,1544.5,31.3,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
22,114.0,173.7,Very Active,Male,2120.625,37.8,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
40,104.1,155.1,Very Active,Female,1649.375,43.3,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
33,62.2,150.5,Extremely Active,Male,1402.625,27.5,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
47,64.4,154.5,Moderately Active,Male,1379.625,27.0,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
32,53.8,162.2,Lightly Active,Female,1230.75,20.4,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
60,68.9,184.2,Moderately Active,Female,1379.25,20.3,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
43,83.1,169.4,Extremely Active,Female,1513.75,29.0,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
29,71.3,151.4,Lightly Active,Female,1353.25,31.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
49,83.0,172.2,Lightly Active,Male,1666.25,28.0,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
45,93.1,189.2,Sedentary,Male,1893.5,26.0,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
40,115.2,187.3,Moderately Active,Female,1961.625,32.8,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
64,114.6,193.6,Extremely Active,Other,1875.0,30.6,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
61,93.6,173.6,Very Active,Other,1555.0,31.1,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
38,75.6,166.1,Very Active,Female,1443.125,27.4,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
73,68.1,196.3,Very Active,Male,1547.875,17.7,Smoothie_300_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
79,92.5,163.3,Extremely Active,Male,1555.625,34.7,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
20,95.3,153.4,Very Active,Male,1816.75,40.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
43,68.8,151.0,Moderately Active,Male,1421.75,30.2,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
79,54.1,189.1,Moderately Active,Female,1166.875,15.1,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
74,74.7,161.0,Moderately Active,Male,1388.25,28.8,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
18,116.8,186.6,Lightly Active,Female,2083.25,33.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
49,65.7,170.6,Sedentary,Female,1317.25,22.6,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
74,71.7,181.0,Sedentary,Male,1483.25,21.9,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
64,70.5,162.4,Extremely Active,Female,1239.0,26.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
24,99.1,166.2,Extremely Active,Male,1914.75,35.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
36,101.5,199.3,Sedentary,Other,1919.625,25.6,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
40,81.1,168.2,Lightly Active,Female,1501.25,28.7,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
80,113.9,186.0,Very Active,Male,1906.5,32.9,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
64,100.8,175.4,Moderately Active,Other,1623.25,32.8,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
77,112.2,182.7,Extremely Active,Male,1883.875,33.6,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
43,109.6,161.5,Moderately Active,Male,1895.375,42.0,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
31,104.1,177.5,Lightly Active,Female,1834.375,33.0,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
30,72.5,187.8,Sedentary,Other,1587.75,20.6,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
80,59.6,159.4,Extremely Active,Male,1197.25,23.5,Oatmeal_350_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
55,97.1,191.2,Moderately Active,Female,1730.0,26.6,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
37,99.0,177.7,Sedentary,Female,1754.625,31.4,Eggs & Toast_450_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
49,102.7,157.3,Very Active,Male,1770.125,41.5,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
73,106.7,156.2,Very Active,Other,1517.25,43.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
46,78.0,150.4,Extremely Active,Other,1329.0,34.5,Smoothie_300_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Chips_300_Calories
77,76.1,168.3,Very Active,Male,1432.875,26.9,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
74,72.1,178.5,Sedentary,Male,1471.625,22.6,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
37,80.3,157.6,Lightly Active,Male,1608.0,32.3,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
58,111.0,187.1,Lightly Active,Male,1994.375,31.7,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
58,50.1,151.8,Extremely Active,Female,998.75,21.7,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
75,88.5,191.3,Sedentary,Other,1544.625,24.2,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
43,65.7,197.8,Moderately Active,Female,1517.25,16.8,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
65,90.2,170.6,Very Active,Female,1482.25,31.0,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
47,56.0,192.2,Extremely Active,Other,1365.25,15.2,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
46,55.9,199.2,Very Active,Female,1413.0,14.1,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
70,63.3,197.1,Lightly Active,Female,1353.875,16.3,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
60,119.0,150.8,Sedentary,Other,1671.5,52.3,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
28,95.2,152.5,Sedentary,Other,1604.125,40.9,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
38,80.2,163.5,Moderately Active,Other,1472.875,30.0,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
35,71.1,198.3,Sedentary,Female,1614.375,18.1,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
18,90.7,157.3,Sedentary,Other,1639.125,36.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
57,81.7,194.7,Moderately Active,Other,1587.875,21.6,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
56,82.4,179.1,Very Active,Female,1502.375,25.7,Smoothie_300_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
